FACNAME,COURSECODE,NAMEENGLISHABBR,SECTION,TOTALCREDIT,STARTTIME,ENDTIME,TEACHTYPE,BUILDINGNAMEABBR,ROOMNO,INSTRUCTORS,STUDYPROGRAMSYSTEM,TOTALREG
"คณะแพทยศาสตร์","3012624","ANESTH PRAC",1,2,"IA","IA","PRAC","SIRIN","IA","STAFF","S",11
"คณะแพทยศาสตร์","3012624","ANESTH PRAC",6,2,"IA","IA","LECT","KUMKL","IA","STAFF","S",4
"คณะแพทยศาสตร์","3012624","ANESTH PRAC",6,2,"IA","IA","PRAC","KUMKL","IA","STAFF","S",4
"คณะแพทยศาสตร์","3012864","SC ANES",1,2,"1400","1600","LECT","SIRIN","4","STAFF","S",20
"คณะแพทยศาสตร์","3012865","PRIN ANES",1,4,"1400","1600","LECT","SIRIN","4","STAFF","S",20
"คณะแพทยศาสตร์","3012866","CLIN ANES",1,4,"0800","1600","CLIN","SIRIN","4","STAFF","S",20
"คณะแพทยศาสตร์","3012869","ANES SPECIAL I",1,2,"1400","1600","LECT","SIRIN","4","STAFF","S",15
"คณะแพทยศาสตร์","3012870","PED ANES I",1,2,"0800","1600","CLIN","SIRIN","4","STAFF","S",15
"คณะแพทยศาสตร์","3012871","CVT ANES I",1,2,"0800","1600","CLIN","SIRIN","4","STAFF","S",15
"คณะแพทยศาสตร์","3012872","NEUROANES",1,2,"0800","1600","CLIN","SIRIN","4","STAFF","S",15
"คณะแพทยศาสตร์","3012875","SPECIAL PROJECT I",1,3,"0800","1600","IDPS","SIRIN","4","STAFF","S",15
"คณะแพทยศาสตร์","3012876","ANES SPECIAL II",1,2,"1400","1600","LECT","SIRIN","4","STAFF","S",13
"คณะแพทยศาสตร์","3012877","PED ANES II",1,2,"0800","1600","CLIN","SIRIN","4","STAFF","S",13
"คณะแพทยศาสตร์","3012878","CVT ANES II",1,2,"0800","1600","CLIN","SIRIN","4","STAFF","S",13
"คณะแพทยศาสตร์","3012879","OB ANES",1,1,"0800","1600","CLIN","SIRIN","4","STAFF","S",13
"คณะแพทยศาสตร์","3012880","PAIN THERAPY",1,1,"0800","1600","CLIN","SIRIN","4","STAFF","S",13
"คณะแพทยศาสตร์","3012884","LAWS ETHICS ANES",1,1,"1400","1600","LECT","SIRIN","IA","STAFF","S",13
"คณะแพทยศาสตร์","3012885","SPECIAL PROJECT II",1,3,"IA","IA","IDPS","SIRIN","4","STAFF","S",13
"คณะแพทยศาสตร์","3012886","GYN OB ANES",1,1,"IA","IA","PRAC","SIRIN","4","STAFF","S",10
"คณะแพทยศาสตร์","3012887","ANES SURG I",1,1,"IA","IA","PRAC","SIRIN","4","STAFF","S",40
"คณะแพทยศาสตร์","3012889","GEN CRIT CARE MED",1,1,"IA","IA","CLIN","SIRIN","IA","STAFF","S",45
"คณะแพทยศาสตร์","3012890","FAM MED ANES",1,1,"0830","1200","LECT","SIRIN","IA","STAFF","S",10
"คณะแพทยศาสตร์","3012890","FAM MED ANES",1,1,"1400","1600","LECT","SIRIN","IA","STAFF","S",10
"คณะแพทยศาสตร์","3012891","EMER ANES I",1,3,"0800","1600","PRAC","SIRIN","4","STAFF","S",20
"คณะแพทยศาสตร์","3012892","UPDATE ANES I",1,2,"0800","1600","DISC","SIRIN","IA","STAFF","S",20
"คณะแพทยศาสตร์","3012893","UPDATE ANES II",1,2,"0800","1600","DISC","SIRIN","IA","STAFF","S",15
"คณะแพทยศาสตร์","3012895","EMER ANES II",1,3,"0800","1600","PRAC","SIRIN","4","STAFF","S",15
"คณะแพทยศาสตร์","3012899","ANES ENT SURG",1,1,"0800","1600","PRAC","SIRIN","4","STAFF","S",15
"คณะแพทยศาสตร์","3012900","CRIT CARE ANES I",1,1,"0800","1600","PRAC","SIRIN","IA","STAFF","S",15
"คณะแพทยศาสตร์","3012901","CRIT CARE ANES II",1,1,"0800","1600","PRAC","SIRIN","IA","STAFF","S",13
"คณะแพทยศาสตร์","3012902","UPDATE ANES III",1,2,"0800","1600","DISC","SIRIN","IA","STAFF","S",13
"คณะแพทยศาสตร์","3012903","EMER ANES III",1,3,"0800","1600","PRAC","SIRIN","IA","STAFF","S",13
"คณะแพทยศาสตร์","3012904","CVT ANES I",1,1,"IA","IA","PRAC","SK","IA","STAFF","S",20
"คณะแพทยศาสตร์","3014701","SPEC TOP HRM",1,1,"1100","1200","IDPS","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014701","SPEC TOP HRM",1,1,"IA","IA","IDPS","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014707","MEDICAL STATISTICS",1,2,"0800","0900","LECT","O.P.R","1910C","STAFF","S",100
"คณะแพทยศาสตร์","3014707","MEDICAL STATISTICS",1,2,"0900","1000","PRAC","O.P.R","1910C","STAFF","S",100
"คณะแพทยศาสตร์","3014707","MEDICAL STATISTICS",1,2,"IA","IA","PRAC","O.P.R","1910C","STAFF","S",100
"คณะแพทยศาสตร์","3014708","EPI METH",1,2,"0800","0900","LECT","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014708","EPI METH",1,2,"0900","1100","PRAC","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014708","EPI METH",1,2,"IA","IA","PRAC","IA","IA","STAFF","S",50
"คณะแพทยศาสตร์","3014710","STAT HLTH RES I",1,2,"0800","1200","LECT","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014715","METH HLTH RES",1,2,"0800","0900","LECT","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014715","METH HLTH RES",1,2,"0900","1000","PRAC","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014715","METH HLTH RES",1,2,"IA","IA","PRAC","IA","IA","STAFF","S",50
"คณะแพทยศาสตร์","3014717","PROP PREP",1,1,"0930","1100","PRAC","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014717","PROP PREP",1,1,"IA","IA","PRAC","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014719","READ WRIT CRIT RES",1,1,"0800","0930","PRAC","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014719","READ WRIT CRIT RES",1,1,"IA","IA","PRAC","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014725","HLTH PROM I",1,2,"1300","1500","LECT","O.P.R","1910K","STAFF","S",50
"คณะแพทยศาสตร์","3014727","HLTH PROM II",1,2,"1300","1400","LECT","O.P.R","1910K","STAFF","S",50
"คณะแพทยศาสตร์","3014727","HLTH PROM II",1,2,"1400","1500","PRAC","O.P.R","1910K","STAFF","S",50
"คณะแพทยศาสตร์","3014727","HLTH PROM II",1,2,"IA","IA","PRAC","O.P.R","1910K","STAFF","S",50
"คณะแพทยศาสตร์","3014731","IPV HO EXC TH QAC",1,1,"1500","1600","LECT","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014735","EPI CHR DIS",1,2,"1000","1100","LECT","O.P.R","1910K","STAFF","S",50
"คณะแพทยศาสตร์","3014735","EPI CHR DIS",1,2,"1100","1200","PRAC","O.P.R","1910K","STAFF","S",50
"คณะแพทยศาสตร์","3014735","EPI CHR DIS",1,2,"IA","IA","PRAC","O.P.R","1910K","STAFF","S",50
"คณะแพทยศาสตร์","3014736","EPI INFEC DIS",1,1,"0800","1000","LECT","O.P.R","1910K","STAFF","S",50
"คณะแพทยศาสตร์","3014744","PRAC HLTH POL RES",1,2,"1000","1100","LECT","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014744","PRAC HLTH POL RES",1,2,"1100","1200","PRAC","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014744","PRAC HLTH POL RES",1,2,"IA","IA","PRAC","IA","IA","STAFF","S",50
"คณะแพทยศาสตร์","3014758","OCC HLTH PROG",1,2,"1300","1400","LECT","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014758","OCC HLTH PROG",1,2,"1400","1500","PRAC","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014758","OCC HLTH PROG",1,2,"IA","IA","PRAC","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014761","OCCUP MED I",1,2,"1300","1400","LECT","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014761","OCCUP MED I",1,2,"1400","1500","PRAC","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014761","OCCUP MED I",1,2,"IA","IA","PRAC","IA","IA","STAFF","S",50
"คณะแพทยศาสตร์","3014811","THESIS",1,12,"IA","IA","IDPS","O.P.R","IA","STAFF","S",50
"คณะแพทยศาสตร์","3014811","THESIS",2,12,"IA","IA","IDPS","O.P.R","IA","STAFF","S",50
"คณะแพทยศาสตร์","3014816","THESIS",1,36,"IA","IA","IDPS","O.P.R","IA","STAFF","S",50
"คณะแพทยศาสตร์","3014826","DISSERTATION",1,36,"IA","IA","IDPS","O.P.R","IA","STAFF","S",60
"คณะแพทยศาสตร์","3014828","DISSERTATION",1,48,"IA","IA","IDPS","O.P.R","IA","STAFF","S",50
"คณะแพทยศาสตร์","3014830","DISSERTATION",1,72,"IA","IA","IDPS","O.P.R","IA","STAFF","S",50
"คณะแพทยศาสตร์","3014846","ADV EPI BIO STAT",1,1,"0800","1000","LECT","O.P.R","1910K","STAFF","S",50
"คณะแพทยศาสตร์","3014869","PUB HLTH MNGT",1,2,"1000","1100","LECT","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014869","PUB HLTH MNGT",1,2,"1100","1200","PRAC","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014869","PUB HLTH MNGT",1,2,"IA","IA","PRAC","IA","IA","STAFF","S",50
"คณะแพทยศาสตร์","3014877","FUND HLTH ECON",1,1,"1300","1500","LECT","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014894","DOC DISSERT SEM",1,0,"1300","1500","LECT","O.P.R","1910C","STAFF","S",50
"คณะแพทยศาสตร์","3014897","QUALIFYING EXAM",1,0,"IA","IA","IA","O.P.R","IA","STAFF","S",60
"คณะแพทยศาสตร์","3015641","GEN SURG IV",1,2,"IA","IA","CLIN","SIRIN","IA","STAFF","S",3
"คณะแพทยศาสตร์","3015653","COLOREC SURG IV",1,2,"IA","IA","CLIN","SIRIN","IA","STAFF","S",1
"คณะแพทยศาสตร์","3015658","TRAUMA I",5,4,"IA","IA","PRAC","CHAN","IA","STAFF","S",1
"คณะแพทยศาสตร์","3015663","TRAUMA IV",4,2,"IA","IA","CLIN","CHOL","IA","STAFF","S",3
"คณะแพทยศาสตร์","3015663","TRAUMA IV",5,2,"IA","IA","CLIN","CHAN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015671","NEUROSURGERY IV",1,2,"IA","IA","CLIN","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015677","PLAST SURG IV",1,2,"IA","IA","CLIN","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015683","UROLOGY IV",1,2,"IA","IA","CLIN","SIRIN","IA","STAFF","S",1
"คณะแพทยศาสตร์","3015722","URORADIOLOGY",1,1,"0800","1600","FWK","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015725","CLIN URO SURG I",1,4,"IA","IA","CLIN","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015726","OPER URO SURG I",1,4,"0800","1600","FWK","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015728","SPECIAL PROJECT I",1,2,"0800","1600","IDPS","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015734","CLIN URO SURG II",1,4,"0800","0900","CLIN","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015734","CLIN URO SURG II",1,4,"0900","1600","FWK","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015735","OPER URO SURG II",1,4,"0800","1600","LAB","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015735","OPER URO SURG II",1,4,"0800","1600","PRAC","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015737","EMER URO",1,2,"0800","1600","PRAC","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015738","SPECIAL PROJECT II",1,2,"0800","1600","IDPS","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015751","PRIN PED SURG I",1,3,"1300","1500","LECT","SIRIN","2","STAFF","S",2
"คณะแพทยศาสตร์","3015754","CLIN PED SURG I",1,3,"0800","1700","CLIN","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015755","OPER PED SURG I",1,3,"0800","1700","FWK","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015762","NEO SURG I",1,3,"0800","0900","LECT","SIRIN","2","STAFF","S",2
"คณะแพทยศาสตร์","3015762","NEO SURG I",1,3,"IA","IA","FWK","SIRIN","2","STAFF","S",2
"คณะแพทยศาสตร์","3015763","CLIN PED SURG II",1,3,"0800","1600","CLIN","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015764","CLIN PED SURG III",1,3,"0800","1600","CLIN","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015765","OPER PED SURG II",1,3,"0800","1600","FWK","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015772","NEONATAL SURG II",1,3,"0800","0900","LECT","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015772","NEONATAL SURG II",1,3,"IA","IA","FWK","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015773","CLIN PED SURG IV",1,3,"IA","IA","CLIN","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015774","OPER PED SURG III",1,3,"0800","1600","FWK","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015775","OPER PED SURG IV",1,2,"IA","IA","FWK","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015776","SPECIAL PROJECT",1,3,"0800","1600","IDPS","SIRIN","IA","STAFF","S",2
"คณะแพทยศาสตร์","3015777","BAS OPN SURG",1,3,"IA","IA","CLIN","SIRIN","IA","STAFF","S",25
"คณะแพทยศาสตร์","3015777","BAS OPN SURG",1,3,"IA","IA","IDPS","SIRIN","IA","STAFF","S",25
"คณะแพทยศาสตร์","3015830","BASIC SC SURG",1,3,"IA","IA","LECT","SIRIN","IA","STAFF","S",26
"คณะแพทยศาสตร์","3015850","BAS PRIN PLA SURG",1,2,"0800","1600","LECT","CHONG","IA","STAFF","S",5
"คณะแพทยศาสตร์","3015851","BURN SCAL",1,2,"0800","1600","FWK","CHONG","IA","STAFF","S",5
"คณะแพทยศาสตร์","3015852","ADV PLA SURG I",1,2,"0800","1600","FWK","CHONG","IA","STAFF","S",5
"คณะแพทยศาสตร์","3015854","OPER PLA SURG I",1,6,"0800","1600","FWK","CHONG","IA","STAFF","S",5
"คณะแพทยศาสตร์","3015859","EMER PLA SURG I",1,2,"0800","1600","FWK","CHONG","IA","STAFF","S",5
"คณะแพทยศาสตร์","3015860","CLIN PLA SURG I",1,2,"0800","1600","CLIN","CHONG","IA","STAFF","S",5
"คณะแพทยศาสตร์","3015861","SPECIAL PROJECT I",1,1,"0800","1600","IDPS","CHONG","IA","STAFF","S",5
"คณะแพทยศาสตร์","3015862","PED PLAS SURG",1,2,"IA","IA","FWK","CHONG","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015863","OPER PLA SURG II",1,6,"IA","IA","FWK","CHONG","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015864","ADV PLA SURG II",1,2,"IA","IA","FWK","CHONG","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015865","EMER PLA SURG II",1,2,"IA","IA","FWK","CHONG","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015866","CLIN PLA SURG II",1,2,"IA","IA","CLIN","CHONG","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015867","SPECIAL PROJECT II",1,5,"IA","IA","IDPS","CHONG","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015869","PRIN SURG",1,4,"IA","IA","CLIN","SIRIN","IA","STAFF","S",26
"คณะแพทยศาสตร์","3015869","PRIN SURG",1,4,"IA","IA","LECT","SIRIN","IA","STAFF","S",26
"คณะแพทยศาสตร์","3015872","SURGICAL ETHICS",1,1,"IA","IA","LECT","SIRIN","IA","STAFF","S",26
"คณะแพทยศาสตร์","3015888","OPER NEUROSURG II",1,4,"0800","0900","LECT","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015888","OPER NEUROSURG II",1,4,"0900","1600","FWK","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015890","ADV NEUROSURG II",1,2,"IA","IA","LECT","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015893","SPECIAL PROJECT II",1,2,"0800","1600","IDPS","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015912","THEO GEN SURG",1,2,"IA","IA","LECT","SIRIN","IA","STAFF","S",9
"คณะแพทยศาสตร์","3015930","PRIN NEUROSURG II",1,1,"0800","1600","SMNA","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015931","CLIN NEUROSURG II",1,6,"0800","1600","CLIN","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015931","CLIN NEUROSURG II",1,6,"0800","1600","SMNA","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015932","EMER NEUROSURG II",1,4,"0800","1600","CLIN","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015932","EMER NEUROSURG II",1,4,"0800","1600","SMNA","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015933","ADV NEUROSURG II",1,1,"0800","1600","SMNA","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015934","EMER PED SURG I",1,3,"0800","1600","CLIN","SIRIN","2","STAFF","S",2
"คณะแพทยศาสตร์","3015934","EMER PED SURG I",1,3,"0800","1600","DISC","SIRIN","2","STAFF","S",2
"คณะแพทยศาสตร์","3015935","EMER PED SURG II",1,3,"0800","1600","CLIN","SIRIN","2","STAFF","S",2
"คณะแพทยศาสตร์","3015935","EMER PED SURG II",1,3,"0800","1600","DISC","SIRIN","2","STAFF","S",2
"คณะแพทยศาสตร์","3015937","UDM VOID DYS",1,3,"0800","1600","CLIN","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015937","UDM VOID DYS",1,3,"0800","1600","DISC","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015938","MET DIS URO SURG",1,4,"0800","1600","CLIN","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015938","MET DIS URO SURG",1,4,"0800","1600","DISC","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015940","PED URO SURG",1,2,"0800","1600","CLIN","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015940","PED URO SURG",1,2,"0800","1600","DISC","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015941","ENDOURO LAP SURG",1,3,"0800","1600","CLIN","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015941","ENDOURO LAP SURG",1,3,"0800","1600","DISC","SIRIN","IA","STAFF","S",4
"คณะแพทยศาสตร์","3015942","INFERT ED AGM",1,2,"0800","1600","CLIN","SIRIN","IA","STAFF","S",4
